"","iso3_code","country","region","year","homicide_rate","violence_rate","gdp","inflation_rate","unemployment_rate","hdi","crime_rate","personnel_rate","trafficked_victims","alcohol_consumption_rate"
"370","GTM","Guatemala","Americas",2017,32.782983345581,37.49125568098,71653754066.2763,4.42453655182546,2.462,0.636,47.6612402535466,NA,333,1.62
"371","GTM","Guatemala","Americas",2018,28.8958406131782,37.1221217935222,73328365862.4329,3.75186186704508,2.283,0.64,30.5001759823359,6.55779500463378,371,1.63
"372","GTM","Guatemala","Americas",2019,25.6454654409377,32.8065539217102,77172317258.6478,3.69998398008605,2.193,0.645,22.3601334195548,55.7863407118461,434,1.63
"373","GTM","Guatemala","Americas",2020,18.9601640157858,32.8190861943092,77715183063.2054,3.21444062197345,2.953,0.638,17.5186518062884,6.74433537742562,439,1.54
"374","GTM","Guatemala","Americas",2021,19.9903637360263,35.6678713997834,86053083476.0294,4.26105127422813,2.174,0.63,7.59122704714387,6.89440385668636,425,NA
"375","GNB","Guinea-Bissau","Africa",2016,3.48859012990638,54.8635307148556,1245074264.10396,1.50312055861088,3.192,0.476,1.96233194807234,2.77997025976914,NA,4.08
"376","GNB","Guinea-Bissau","Africa",2017,1.11712407577931,NA,1469978606.12143,1.69111461822289,3.137,0.479,NA,2.7130156126069,NA,4.19
"377","GUY","Guyana","Americas",2015,19.7342890556812,264.757341089307,4279840193.7046,-1.00173432776374,13.273,0.686,345.879838046385,184.054252960033,58,5.75
"378","GUY","Guyana","Americas",2016,18.7066831601648,38.0281399453115,4482697336.56174,0.836008061506207,13.563,0.693,74.5339832954296,NA,96,5.52
"379","GUY","Guyana","Americas",2017,15.0671075870093,48.6265161627952,4748174334.14044,1.90465615515584,13.813,0.699,0.174691102458079,33.2131458548422,60,5.41
"380","GUY","Guyana","Americas",2018,14.1308748157258,20.5143201958026,4787636997.85343,1.28284288443528,14.019,0.704,31.1048986183994,NA,197,5.35
"381","GUY","Guyana","Americas",2019,17.0265401194111,30.5476160965906,5173760191.84652,2.08723089162013,13.525,0.711,49.05861297011,31.2361894102432,158,5.35
"382","GUY","Guyana","Americas",2020,19.6938793430021,44.1365103019239,5471256594.72422,0.99333702283873,15.701,0.727,54.0362138802684,325.482123727738,225,5.04
"383","GUY","Guyana","Americas",2021,16.2820498479306,24.3333094419455,8041362110.31175,5.03285574626702,14.927,0.721,0.983024522394145,192.117534737851,174,NA
"384","GUY","Guyana","Americas",2022,16.1983268735807,43.4722818275704,14718388489.2086,6.11505550109935,12.423,0.742,42.6322377342841,NA,NA,NA
"385","HTI","Haiti","Americas",2015,10.1384384362495,NA,14849629308.6025,6.73184069658997,13.745,0.549,NA,NA,NA,3.22
"386","HTI","Haiti","Americas",2016,9.59505776122101,NA,14069277526.2278,11.5029073942666,13.888,0.552,NA,NA,NA,3.38
"387","HTI","Haiti","Americas",2018,6.74692694730795,4.72799456783088,16403864617.8458,12.4814111170435,13.937,0.559,NA,NA,NA,3.45
"388","HTI","Haiti","Americas",2020,11.320619216645,NA,14508222518.3018,22.7963113642528,15.56,0.557,NA,NA,NA,3.11
"389","HTI","Haiti","Americas",2021,14.1077987824314,NA,20877414952.6375,16.8415240198785,15.253,0.551,NA,NA,NA,NA
"390","HTI","Haiti","Americas",2022,18.8433392140722,NA,20253551920.5516,33.98393194707,14.719,0.552,NA,NA,NA,NA
"391","HTI","Haiti","Americas",2023,40.8451735508354,NA,19850829757.7471,36.8135162780854,14.623,NA,NA,NA,NA,NA
"392","HND","Honduras","Americas",2015,55.3875590590829,7.94017455042796,20979791685.416,3.15783117980923,6.147,0.61,25.794210520112,51.7976246756238,59,2.85
"393","HND","Honduras","Americas",2016,54.4351544129787,7.11658481964963,21717604952.1835,2.72461223295289,6.727,0.615,24.0019687322124,140.780936238148,83,2.94
"394","HND","Honduras","Americas",2017,40.1377731139661,11.371849667835,23136247990.5977,3.93436084442044,5.528,0.614,6.27152704905721,60.0785456608375,154,3.06
"395","HND","Honduras","Americas",2018,37.8745717538817,7.60613246253279,24067750760.499,4.34734937777528,5.622,0.614,21.9739401706347,82.7134082519391,64,3.17
"396","HND","Honduras","Americas",2019,40.9485894375734,7.19533821266967,24882225741.8119,4.36587159819267,5.551,0.629,1.33800871568334,34.9321524983844,NA,3.17
"397","HND","Honduras","Americas",2020,35.6953625568984,5.47476617603926,23352232483.755,3.46841177951184,10.679,0.621,19.9160674168833,20.8264113672687,67,3.08
"398","HND","Honduras","Americas",2021,38.245453110841,25.1523931963372,28144331506.6149,4.48087963413445,7.94,0.62,4.53904219159835,73.0701223718291,NA,NA
"399","HND","Honduras","Americas",2022,35.0718803411471,13.2835790883328,31426041806.7985,9.08963911525025,7.037,0.624,8.32397456736163,NA,NA,NA
"400","HKG","Hong Kong SAR China","Asia",2015,0.29730376566301,NA,309385622601.348,2.99084819322581,3.314,0.936,NA,NA,NA,NA
"401","HKG","Hong Kong SAR China","Asia",2016,0.376550227026166,NA,320860317562.562,2.40930743862224,3.392,0.939,NA,NA,NA,NA
"402","HKG","Hong Kong SAR China","Asia",2017,0.32165032347971,20.3075271938596,341273289534.466,1.49387243939522,3.124,0.946,90.2999777927257,NA,NA,NA
"403","HKG","Hong Kong SAR China","Asia",2018,0.641577853801783,19.9056212244647,361731070995.726,2.40613432046534,2.805,0.949,81.9081060020276,117.305159154748,NA,NA
"404","HKG","Hong Kong SAR China","Asia",2019,0.320165546932134,22.304866436272,363074545072.389,2.88320853773996,2.917,0.953,83.293068069063,116.033330300654,NA,NA
"405","HKG","Hong Kong SAR China","Asia",2020,0.293295869674247,18.4209803601087,344943149590.058,0.2509620210808,5.808,0.955,81.2229584541068,111.592412595831,NA,NA
"406","HKG","Hong Kong SAR China","Asia",2021,0.306888485664105,18.0130198107192,368954169748.818,1.56875834445922,5.174,0.959,73.1595463867951,110.476519094668,NA,NA
"407","HKG","Hong Kong SAR China","Asia",2022,0.400594749671679,15.8134777432895,358696261481.16,1.88136707196853,4.318,0.956,69.8236648677736,NA,NA,NA
"408","HUN","Hungary","Europe",2015,2.24496624728801,NA,125174166987.372,-0.0616446800641672,6.813,0.839,354.895641575799,134.777547547403,507,10.68
"409","HUN","Hungary","Europe",2016,2.05805235909346,14.3673110645955,128609822750.039,0.394769306686392,5.115,0.843,131.471756125797,131.804135418972,489,10.63
"410","HUN","Hungary","Europe",2017,1.63449754166462,15.6162619293207,143112196040.326,2.34824281150154,4.156,0.846,101.81155170179,104.510794374999,9,10.75
"411","HUN","Hungary","Europe",2018,0.879673187090735,11.9199126436791,160565642983.587,2.85024792594646,3.709,0.85,82.3219741859996,102.951426287785,33,10.6
"412","HUN","Hungary","Europe",2019,0.665179666051154,9.59905425778435,164020460331.659,3.33858635382008,3.419,0.854,73.0971982111486,129.885466879813,91,10.6
"413","HUN","Hungary","Europe",2020,0.810208794908771,13.0433360172782,157288955508.176,3.32674385766738,4.25,0.849,67.1074780565577,148.102407246562,239,9.93
"414","HUN","Hungary","Europe",2021,0.793014387752727,13.5265596996679,182109999477.691,5.11096534382855,4.045,0.846,68.0925034149708,129.467322966747,NA,NA
"415","HUN","Hungary","Europe",2022,0.973181573860343,4.12097248931068,177006128624.627,14.6081439492433,3.609,0.851,105.940632125863,NA,NA,NA
"416","ISL","Iceland","Europe",2015,0.906181517219714,58.5393260123935,17517210519.0912,1.63305558181326,3.979,0.948,541.091052615418,62.8285851939003,NA,7.85
"417","ISL","Iceland","Europe",2016,0.297907645650772,63.7522361692651,20793168030.9524,1.69692761997751,2.978,0.951,453.514739229025,60.6986828013449,NA,8.07
"418","ISL","Iceland","Europe",2017,0.873026959072496,61.4028961214322,24728285177.4603,1.76041559180596,2.742,0.955,394.608185500768,58.3473017646784,19,8.08
"419","ISL","Iceland","Europe",2018,0.849988383492092,69.3590520929547,26260850582.0687,2.68291768267392,2.704,0.958,250.132692630979,36.9137812259423,9,8.07
"420","ISL","Iceland","Europe",2019,0.277181452680275,64.7218692008443,24681343649.2952,3.01397179156053,3.507,0.958,223.289458809153,37.6174828637517,7,8.07
"421","ISL","Iceland","Europe",2020,1.36362768600563,55.9996436386314,21629953194.0659,2.84792401518665,5.478,0.955,221.063528297028,36.5841827759797,16,7.94
"422","ISL","Iceland","Europe",2021,0.540051574925405,57.9205314107498,25797870984.2963,4.44423970189739,6.029,0.957,226.435910343723,37.5721595698104,NA,NA
"423","ISL","Iceland","Europe",2022,1.07267795392044,60.9191687997315,28701830401.6837,8.3087551155892,3.789,0.959,204.536699856472,NA,NA,NA
"424","IND","India","Asia",2015,3.35430671441787,NA,2103588360044.39,4.90697344127256,7.894,0.619,NA,NA,NA,4.96
"425","IND","India","Asia",2016,3.16142620183163,NA,2294796885663.67,4.94821634062141,7.8,0.63,NA,NA,NA,4.87
"426","IND","India","Asia",2017,3.08906612373775,NA,2651474262755.59,3.32817337461298,7.723,0.636,NA,NA,5898,4.87
"427","IND","India","Asia",2018,3.04243238763776,NA,2702929641648.14,3.9388264669163,7.652,0.636,NA,NA,5788,4.92
"428","IND","India","Asia",2019,2.9625943878064,NA,2835606256558.84,3.72950573539129,6.51,0.638,NA,NA,6616,4.92
"429","IND","India","Asia",2020,2.94839441039906,NA,2674851578586.86,6.62343677628535,7.859,0.638,NA,NA,4709,4.1
"430","IND","India","Asia",2021,2.93627889313173,NA,3167270623260.52,5.13140747176369,6.38,0.633,NA,NA,NA,NA
"431","IND","India","Asia",2022,2.83169345699705,NA,3353470496885.95,6.69903414079852,4.822,0.644,NA,NA,NA,NA
"432","IDN","Indonesia","Asia",2022,0.307439522099746,3.15562894596313,1319076267310.16,4.20946383402165,3.462,0.713,0.048820089400727,NA,NA,NA
"433","IRQ","Iraq","Asia",2018,18.7508056629688,1.72077928344272,227367469034.031,0.367441488936849,13.509,0.673,0.499777690350542,NA,15,0.24
"434","IRQ","Iraq","Asia",2019,15.7340619875722,0.97787338766568,233636097800.338,-0.198965380023928,14.142,0.678,0.391941155380172,NA,112,0.24
"435","IRQ","Iraq","Asia",2020,11.8465957863679,1.52977535557559,180898797936.279,0.574162679425795,15.776,0.661,0.179406189241526,NA,14,0.24
"436","IRQ","Iraq","Asia",2021,15.3974059474885,1.84041168359338,209691945713.103,6.04186489058044,16.173,0.667,0.705138576089417,NA,NA,NA
"437","IRL","Ireland","Europe",2015,0.578683858578238,29.3628476389699,292364226871.756,-0.330959783371788,9.908,0.924,466.967868042934,3.45067041596653,78,11.71
"438","IRL","Ireland","Europe",2016,0.6997770043946,30.7992762064065,298559265006.398,0.0201247735963237,8.374,0.929,375.093197573768,NA,95,11.76
"439","IRL","Ireland","Europe",2017,0.775379967618456,33.4401321942014,337241811320.896,0.362173038229378,6.713,0.934,325.254432903159,NA,103,11.85
"440","IRL","Ireland","Europe",2018,0.765331397803333,36.2808451823526,386693357874.056,0.471130713712916,5.741,0.938,231.179208138493,126.831270834165,64,11.7
"441","IRL","Ireland","Europe",2019,0.653592234834056,37.8587466382673,398933010007.356,0.937842961189274,4.95,0.942,186.89061459933,130.776317112604,42,11.7
"442","IRL","Ireland","Europe",2020,0.646971898573407,33.8009120551554,428608687830.239,-0.326183651280033,5.623,0.945,138.730992925969,132.282165741126,38,10.77
"443","IRL","Ireland","Europe",2021,0.46124295752193,38.1828952661632,513391778882.86,2.34034113447044,6.194,0.946,144.350997066896,129.669433188557,44,NA
"444","IRL","Ireland","Europe",2022,0.875951614423618,42.8287251476517,533140011838.276,7.82945736434105,4.479,0.95,245.943323740668,NA,NA,NA
"445","IMN","Isle of Man","Europe",2015,1.19627241515438,NA,7084800892.22284,NA,NA,NA,NA,NA,NA,NA
"446","IMN","Isle of Man","Europe",2016,0,NA,6846377563.00683,NA,NA,NA,NA,NA,NA,NA
"447","ISR","Israel","Asia",2015,1.37366445473388,NA,303414276832.04,-0.601291007162392,5.176,0.899,NA,NA,47,2.94
"448","ISR","Israel","Asia",2016,1.2746646069394,NA,322102790386.835,-0.551552352993558,4.723,0.902,NA,NA,47,2.95
"449","ISR","Israel","Asia",2017,1.4802767563935,NA,358245427458.541,0.25941497450575,4.14,0.906,NA,NA,73,2.97
"450","ISR","Israel","Asia",2018,1.37172864889576,113.226739768767,376691526553.276,0.794075660242718,3.917,0.908,6.32650713068307,NA,59,3.01
"451","ISR","Israel","Asia",2019,1.70772962574002,109.782618797572,402470513619.148,0.84978312826417,3.731,0.909,216.229439200842,NA,73,3.01
"452","ISR","Israel","Asia",2020,1.67856314994365,114.524823893604,413267669231.522,-0.61441235846577,4.169,0.906,185.791982471168,238.727078192495,69,2.84
"453","ISR","Israel","Asia",2021,1.94380733880528,114.414971855805,488526545878.891,1.51020047690539,4.812,0.911,198.992260292079,234.582714564027,51,NA
"454","ISR","Israel","Asia",2022,1.6264104269947,39.2582917256504,525002447652.773,4.39359665912654,3.695,0.915,240.129726331183,NA,NA,NA
"455","ITA","Italy","Europe",2015,0.778644151753196,34.1753393070558,1836637711060.55,0.0387903996579733,11.896,0.881,192.46975233106,88.8640979258556,609,7.68
"456","ITA","Italy","Europe",2016,0.672004701637647,33.2545851388124,1877071687633.78,-0.09401665691575,11.688,0.886,174.056262619101,88.1583197643078,663,7.61
"457","ITA","Italy","Europe",2017,0.626624557496403,34.2990284386223,1961796197354.36,1.22653316645812,11.211,0.889,164.400226814562,27.1942836552495,794,7.81
"458","ITA","Italy","Europe",2018,0.599558170720298,34.5766366109326,2091932426266.98,1.13748763600391,10.61,0.894,161.496489806477,26.9642519369487,756,7.97
"459","ITA","Italy","Europe",2019,0.530739955972358,34.8912130425008,2011302198827.45,0.611246943765304,9.952,0.899,157.147383493775,82.4756497512754,966,7.97
"460","ITA","Italy","Europe",2020,0.478986935572509,31.472634913351,1897461635591.91,-0.13770757391651,9.164,0.892,129.701950908252,80.24027559703,813,6.97
"461","ITA","Italy","Europe",2021,0.511475881380134,34.4096665227895,2154875493744.93,1.87378325762481,9.497,0.899,152.773407218081,26.4957448188872,757,NA
"462","ITA","Italy","Europe",2022,0.545416289321593,30.4984254577017,2066972096553.7,8.20128991161718,8.069,0.906,275.600206065727,NA,NA,NA
"463","JAM","Jamaica","Americas",2015,43.2644049176133,50.2514810633239,14188936918.0036,3.69154228855725,8.824,0.712,32.7912459659551,168.15503615208,NA,3.39
"464","JAM","Jamaica","Americas",2016,48.3106266252209,38.9268047622718,14077096676.6213,2.35102197485846,8.634,0.71,18.7498037603793,NA,NA,3.47
"465","JAM","Jamaica","Americas",2017,58.6459932715562,36.1537533910464,14808985132.7722,4.37839864991561,7.399,0.711,12.9205328224263,NA,NA,3.55
"466","JAM","Jamaica","Americas",2018,45.841950185555,31.3572555187016,15730792876.2656,3.73663882152163,5.47,0.711,17.2911995191752,248.485419663672,NA,3.6
"467","JAM","Jamaica","Americas",2019,47.622889266476,34.8997591490145,15830766531.1474,3.90510000865872,4.987,0.712,7.41353335894544,193.062245367104,NA,3.6
"468","JAM","Jamaica","Americas",2020,47.2621963412749,32.2866748261616,13812421835.7369,5.2267777929352,6.501,0.707,6.34653649293939,285.345953604336,NA,3.1
"469","JAM","Jamaica","Americas",2021,52.127262664467,30.7892117077691,14657586159.4316,5.86278242801063,5.188,0.704,0.117881643293684,143.80971073613,NA,NA
"470","JAM","Jamaica","Americas",2022,53.3356535049977,30.7099376661023,17097760686.7775,10.3495688391272,4.083,0.706,7.08076779290487,NA,NA,NA
"471","JPN","Japan","Asia",2015,0.285263134377176,6.770873734969,4444930651964.18,0.795279630579839,3.385,0.913,115.21762280517,NA,54,6.72
"472","JPN","Japan","Asia",2016,0.285053155877822,6.44893393190716,5003677627544.24,-0.127258844489754,3.132,0.914,59.5278507766213,NA,50,6.75
"473","JPN","Japan","Asia",2017,0.241586947710921,NA,4930837369151.42,0.484199796126385,2.822,0.916,NA,NA,46,6.72
"474","JPN","Japan","Asia",2018,0.264542163926071,NA,5040880939324.86,0.989094598021848,2.467,0.917,NA,15.567593508883,27,6.68
"475","JPN","Japan","Asia",2019,0.253593884434818,NA,5117993853016.51,0.46877615938395,2.351,0.918,92.8053451421909,15.6266300512076,47,6.68
"476","JPN","Japan","Asia",2020,0.253902835903851,4.85742207346035,5055587093501.59,-0.024995834027731,2.809,0.917,41.8605223024946,64.3324314379905,38,6.38
"477","JPN","Japan","Asia",2021,0.228708940997274,4.7950233833225,5034620784584.98,-0.233352779398264,2.828,0.92,38.9017413059723,64.6164951099501,47,NA
"478","JPN","Japan","Asia",2022,0.233155348940295,5.26495435011891,4256410760723.75,2.49770278172255,2.6,0.92,74.2566708972395,NA,NA,NA
"479","JOR","Jordan","Asia",2015,1.78002531427716,NA,38587017887.3239,-0.876851359704049,13.075,0.738,NA,NA,26,0.37
"480","JOR","Jordan","Asia",2016,1.48524946571161,NA,39892551126.7606,-0.778430463054142,15.275,0.74,NA,NA,35,0.34
"481","JOR","Jordan","Asia",2017,1.30195816465796,NA,41608435915.493,3.32389447576097,18.12,0.744,NA,NA,48,0.33
"482","JOR","Jordan","Asia",2018,0.898673080515563,6.17789941094848,43370860704.2254,4.46231108475481,18.257,0.742,1.03889157534778,NA,40,0.31
"483","JOR","Jordan","Asia",2019,1.14032716547194,6.13346463920236,44502816901.4085,0.761514047265601,16.801,0.744,28.9225603198799,23.2894687483682,9,0.31
"484","JOR","Jordan","Asia",2020,0.988221769043239,3.97641616591208,43700383098.5916,0.333294350628378,19.213,0.74,22.3752928941394,28.6538562014714,25,0.23
"485","JOR","Jordan","Asia",2021,1.02257945128387,5.36226312260961,46296100140.8451,1.34609377243118,19.837,0.736,20.6922838965205,27.4750952568639,NA,NA
"486","JOR","Jordan","Asia",2022,1.11644044053854,6.50592375766207,48653381830.9859,4.22915568897117,18.2,0.736,22.6079189209054,NA,NA,NA
"487","JOR","Jordan","Asia",2023,0.996731734284551,NA,50813642348.6746,2.08486986327134,17.944,NA,NA,NA,NA,NA
"488","KAZ","Kazakhstan","Asia",2015,4.7824868359667,5.30530852114125,184388404706.042,6.67828585615244,4.93,0.799,596.246594440462,104.848408156078,NA,4.17
"489","KAZ","Kazakhstan","Asia",2017,4.99595573288377,6.48109230047327,166805788827.233,7.44266321306792,4.9,0.802,4.34317511739101,NA,86,4.48
"490","KAZ","Kazakhstan","Asia",2020,3.19296191107306,NA,171082365861.423,6.71815454861464,4.89,0.806,5.89064590194667,NA,92,4.52
"491","KAZ","Kazakhstan","Asia",2021,2.9276221987943,NA,197112255360.612,8.04147134028396,5.556,0.801,NA,NA,29,NA
"492","KAZ","Kazakhstan","Asia",2022,2.6342924666762,NA,225496328925.494,15.0278644440851,4.86,0.802,NA,NA,NA,NA
"493","KEN","Kenya","Africa",2015,4.82588717724638,9.49084030178849,70120446896.8359,6.58215429284779,2.763,0.575,1.10704414680752,62.2285451802823,318,2.78
"494","KEN","Kenya","Africa",2016,4.93374314928989,11.7595548732249,74815144163.8931,6.29724953814625,2.757,0.586,1.18871960770026,44.1364352233766,187,2.85
"495","KEN","Kenya","Africa",2017,5.03798540892373,9.18999906642685,82036510877.2599,8.00564967709945,3.54,0.591,0.871534702127682,24.6648815255216,352,2.85
"496","KEN","Kenya","Africa",2018,3.14093338050272,10.6729676979925,92202979985.2863,4.6898064677633,4.284,0.598,0.903243557222962,NA,283,2.87
"497","KEN","Kenya","Africa",2019,3.09314062700865,11.4939483240091,100378436207.371,5.23963795764792,5.014,0.604,4.44221901437545,NA,NA,2.87
"498","KEN","Kenya","Africa",2020,3.57597789241596,12.0593875222545,100657505750.545,5.40516207933392,5.621,0.599,3.03496456146277,60.4107507860804,NA,2.47
"499","KEN","Kenya","Africa",2021,5.27491295544657,12.1958779686997,109703658904.994,6.10793603659176,5.693,0.596,3.63475649956626,59.4272900979884,NA,NA
"500","KEN","Kenya","Africa",2022,4.89195434908901,11.4022207498441,113419826113.903,7.65986268272224,5.805,0.601,4.39012645544666,NA,NA,NA
"501","KWT","Kuwait","Asia",2017,1.1151774683726,NA,120687539675.517,2.17183298510006,2.223,0.835,NA,NA,48,0
"502","KWT","Kuwait","Asia",2018,0.857039747650437,NA,138202535962.401,0.543133148199567,2.198,0.836,NA,NA,NA,0
"503","KWT","Kuwait","Asia",2019,0.360271104005764,NA,138696321087.864,1.09184802655856,2.239,0.838,NA,NA,NA,0
"504","KWT","Kuwait","Asia",2020,0.252267830462258,NA,107512998447.021,2.101729548274,3.535,0.826,NA,NA,NA,0
"505","LVA","Latvia","Europe",2015,3.36352979861493,13.2533114452887,27263090547.0617,0.174242243625186,9.873,0.853,357.621867294525,119.912347417487,10,11.61
"506","LVA","Latvia","Europe",2016,3.49636884360387,12.1866189403874,28083597512.4841,0.140633334505327,9.643,0.858,78.6144599680969,117.711084401331,17,12.1
"507","LVA","Latvia","Europe",2017,4.14351287021136,11.7911076121447,30483806017.8318,2.93036312374665,8.715,0.863,72.2109426594089,104.230906645194,25,12.7
"508","LVA","Latvia","Europe",2018,4.3396701127436,11.0779674136533,34429023435.0211,2.53445424186598,7.412,0.868,71.4269661934532,78.9561646822147,23,13.09
"509","LVA","Latvia","Europe",2019,3.39150017009678,11.6354544297166,34225547537.0745,2.81140920075615,6.312,0.873,67.8071759969446,80.9322091872667,39,13.09
"510","LVA","Latvia","Europe",2020,3.6899357529472,11.2957216926955,34390910338.9604,0.219064904842156,8.098,0.873,66.6725266360648,75.1218205932151,48,12.87
"511","LVA","Latvia","Europe",2021,3.04175367238392,12.0526630477167,39443126174.4335,3.27582937431156,7.513,0.865,50.695894539732,80.2418176381512,NA,NA
"512","LVA","Latvia","Europe",2022,3.62034765063753,12.7738833523987,40422521943.4418,17.3102830198815,6.815,0.879,109.062972975456,NA,NA,NA
"513","LBN","Lebanon","Asia",2015,3.60997290176185,24.1941113163534,49929337836.8159,-3.74914524799629,9.27,0.756,50.3872516385526,423.89833316143,19,1.53
"514","LBN","Lebanon","Asia",2016,3.75482135039354,25.6126749986418,51147308774.1294,-0.783359624361508,9.76,0.76,1.61057868987093,457.065615103649,87,1.52
"515","LBN","Lebanon","Asia",2017,4.02667953458132,1.85783791534545,53027680685.9038,4.32135218303191,10.236,0.765,2.25886900720415,476.261250968204,57,1.51
"516","LBN","Lebanon","Asia",2018,2.89034873906016,1.44517436953008,54901519155.5556,6.07698907889607,10.741,0.764,NA,NA,14,1.48
"517","LBN","Lebanon","Asia",2019,3.14775038754515,1.78718428596885,51605959131.2741,3.00538949390383,11.301,0.76,NA,NA,13,1.48
"518","LBN","Lebanon","Asia",2020,2.26031640191534,0.517989175438931,31712128253.7961,84.8643330472041,13.235,0.742,NA,NA,44,1.26
"519","LIE","Liechtenstein","Europe",2015,0,61.5714094498728,6268515276.17441,NA,NA,0.926,228.693806528099,140.54343461384,NA,NA
"520","LIE","Liechtenstein","Europe",2016,0,47.3284675414456,6237302033.50132,NA,NA,0.925,184.350585180163,137.598213217405,NA,NA
"521","LIE","Liechtenstein","Europe",2017,2.63932327751165,84.4583448803728,6474308717.85289,NA,NA,0.934,176.080567228277,104.913100281088,NA,NA
"522","LIE","Liechtenstein","Europe",2018,2.61910374269925,81.1922160236768,6692620691.84146,NA,NA,0.928,197.555253735029,111.049998690448,NA,NA
"523","LIE","Liechtenstein","Europe",2019,2.59861753547113,53.921313861026,6436467007.11932,NA,NA,0.94,190.673561665194,117.457512603295,NA,NA
"524","LIE","Liechtenstein","Europe",2020,2.58024563938487,64.5061409846218,6405870210.32293,NA,NA,0.933,131.33450304469,100.62957993601,NA,NA
"525","LIE","Liechtenstein","Europe",2021,5.12301643207521,43.5456396726392,7710380085.92257,NA,NA,0.936,188.783155521971,133.198427233955,NA,NA
"526","LTU","Lithuania","Europe",2015,5.80342908428975,4.83940431945756,41435533340.3883,-0.884097405500596,9.12,0.865,71.3877350559964,80.0526164716644,62,14.17
"527","LTU","Lithuania","Europe",2016,5.21530340453643,4.39721659598169,43047309305.7363,0.905525075460342,7.862,0.87,58.7358256936123,82.5210981179232,45,13.03
"528","LTU","Lithuania","Europe",2017,3.44299264921069,4.73657417312843,47758736931.7801,3.72288862303707,7.073,0.878,53.2165146180354,76.6803648588495,58,12.29
"529","LTU","Lithuania","Europe",2018,3.19874497936114,5.16567512194966,53751411409.4447,2.69792779208394,6.147,0.882,42.2361141744162,78.2798460787758,44,11.79
"530","LTU","Lithuania","Europe",2019,3.29930718059109,4.76343741878653,54808531641.4117,2.33450937988027,6.255,0.886,37.5167151304885,74.7358260284349,39,11.79
"531","LTU","Lithuania","Europe",2020,3.58122121061587,4.48285823393925,56964942999.3651,1.19989444983569,8.487,0.88,33.7598407192945,74.7750884174138,24,12.1
"532","LTU","Lithuania","Europe",2021,2.58374658326428,3.95251709463644,66798933785.7702,4.68354420903453,7.112,0.875,32.6451314625671,73.667536510928,NA,NA
"533","LTU","Lithuania","Europe",2022,2.43631491006543,4.44666431346698,71013953448.2085,19.7050461518394,5.956,0.879,68.2968158818642,NA,NA,NA
"534","LUX","Luxembourg","Europe",2015,0.878105750275506,46.2586109245136,60071584216.1375,0.474743161437779,6.669,0.914,377.00006878495,95.1866633298648,7,11.71
"535","LUX","Luxembourg","Europe",2016,0.857116898745352,49.9527728588791,62216885435.9488,0.290833333333317,6.291,0.922,373.902961796015,73.4916518038516,20,11.66
"536","LUX","Luxembourg","Europe",2017,0.335411487004901,45.4482564891641,65712180342.9836,1.73079959118887,5.522,0.918,363.138836597307,76.0186177333252,16,11.58
"537","LUX","Luxembourg","Europe",2018,0.493491667393196,44.8419428437952,71000359760.4611,1.5281952430738,5.585,0.921,354.092021156223,73.2012639966574,14,11.53
"538","LUX","Luxembourg","Europe",2019,0.645189387279769,41.0663045003572,69890505323.5842,1.74332075653848,5.595,0.925,367.527525968297,120.973010114956,13,11.53
"539","LUX","Luxembourg","Europe",2020,0.475888702322892,35.0888603179412,73699366700.2134,0.819957302127036,6.773,0.921,356.146040271741,123.255173901629,10,10.82
"540","LUX","Luxembourg","Europe",2021,0.625663790177391,40.0737657608619,85584105993.8746,2.52692009066166,5.247,0.927,407.955136331023,82.5429300326888,50,NA
"541","LUX","Luxembourg","Europe",2022,1.54416544806277,39.6078437428101,81641807865.7591,6.33600807777919,4.585,0.927,706.275539853108,NA,NA,NA
"542","MAC","Macao SAR China","Asia",2015,0.162538460663254,8.23528200693822,45048190598.3249,4.56056338028173,1.81,NA,93.3783456510396,189.241207772217,NA,NA
"543","MAC","Macao SAR China","Asia",2016,0.159568908636428,7.49973870591212,45070808688.9611,2.36895749705906,1.939,NA,77.5859493547786,184.324885033451,NA,NA
"544","MAC","Macao SAR China","Asia",2017,0.313180678631213,7.56853306692097,50383871120.8733,1.22812404052801,1.987,NA,74.7109907801348,185.425331798152,NA,NA
"545","MAC","Macao SAR China","Asia",2018,0.307223909393525,7.86834567946748,55190661339.7796,3.00446293166953,1.834,NA,67.558537675636,186.353245612129,NA,NA
"546","MAC","Macao SAR China","Asia",2019,0.30136253536301,9.02413369781458,55082293844.1008,2.75193081051975,1.749,NA,68.6010716862707,184.713708282143,NA,NA
"547","MAC","Macao SAR China","Asia",2020,0.295734182287593,7.11405005169597,25343525935.8358,0.811410511491235,2.566,NA,42.8276865803759,182.827096264222,NA,NA
"548","MAC","Macao SAR China","Asia",2021,0.436931170232753,7.23363826274225,30969334705.0515,0.0264543647054816,2.252,NA,50.8958611628698,179.037748564421,NA,NA
"549","MAC","Macao SAR China","Asia",2022,0.287700032438179,6.45270072754201,24464719190.0616,1.04502802369988,2.476,NA,58.3391732444084,NA,NA,NA
"550","MAC","Macao SAR China","Asia",2023,0.56806118587033,NA,47061843715.8565,NA,2.246,NA,NA,NA,NA,NA
"551","MYS","Malaysia","Asia",2015,1.60289251932958,NA,301355266964.947,2.10438980238359,3.1,0.792,NA,NA,305,0.65
"552","MYS","Malaysia","Asia",2016,1.44640599512447,NA,301256033870.334,2.09056659525742,3.44,0.798,NA,NA,676,0.69
